FCR_VelPath,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,MaxAccel,MaxAccelIndex
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=-400_rot=90_pos=initial.txt,SUV,100,-400,90,126.368,205.782,21.506,91,103,90,238.16008629491213,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=0_pos=initial.txt,SUV,100,0,0,62.116,23.224,33.878,86,83,53,63.92686145901424,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=120_pos=initial.txt,SUV,100,0,120,92.429,163.154,46.218,93,92,92,190.67522810790078,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=150_pos=initial.txt,SUV,100,0,150,42.135,12.751,12.66,53,94,64,43.07695468577137,64
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=180_pos=initial.txt,SUV,100,0,180,63.479,26.514,47.341,84,82,56,65.83508825846594,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=210_pos=initial.txt,SUV,100,0,210,41.99,105.894,17.822,92,93,40,106.94231030794127,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=240_pos=initial.txt,SUV,100,0,240,52.991,116.945,13.869,80,29,35,120.5785166064005,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=270_pos=initial.txt,SUV,100,0,270,78.756,254.121,17.616,46,46,37,260.4398508696394,46
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=300_pos=initial.txt,SUV,100,0,300,53.526,128.628,22.782,82,117,37,129.31794934965524,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=30_pos=initial.txt,SUV,100,0,30,41.559,15.499,14.913,54,126,66,43.02973165149883,66
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=330_pos=initial.txt,SUV,100,0,330,43.828,127.648,21.267,91,92,40,128.94304237918385,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=60_pos=initial.txt,SUV,100,0,60,93.668,162.388,62.705,93,92,92,194.8937355996852,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=0_rot=90_pos=initial.txt,SUV,100,0,90,118.123,232.195,11.885,88,88,89,260.1740515001448,88
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=0_pos=initial.txt,SUV,100,200,0,55.983,20.453,62.882,290,274,53,63.931608379580126,274
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=120_pos=initial.txt,SUV,100,200,120,102.375,180.152,55.824,94,93,93,207.3436603371321,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=180_pos=initial.txt,SUV,100,200,180,64.987,16.002,38.0,82,84,53,67.0915269613086,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=210_pos=initial.txt,SUV,100,200,210,40.215,103.491,23.924,93,94,28,105.539217597062,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=240_pos=initial.txt,SUV,100,200,240,49.438,101.795,27.508,82,95,36,102.80969134765458,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=270_pos=initial.txt,SUV,100,200,270,77.993,146.827,8.691,78,103,38,159.61310490996658,78
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=300_pos=initial.txt,SUV,100,200,300,62.429,127.103,21.875,81,94,40,128.88809071826614,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=30_pos=initial.txt,SUV,100,200,30,31.895,24.767,23.495,121,124,67,41.83354561831928,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=330_pos=initial.txt,SUV,100,200,330,36.806,107.973,19.739,92,94,57,108.55200796853092,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=60_pos=initial.txt,SUV,100,200,60,93.501,171.622,97.312,93,93,93,218.3258418717308,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=200_rot=90_pos=initial.txt,SUV,100,200,90,111.771,218.226,8.385,90,168,90,245.2915602420923,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=0_pos=initial.txt,SUV,100,400,0,59.001,12.091,18.588,94,74,57,60.76582847291724,57
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=120_pos=initial.txt,SUV,100,400,120,74.649,143.59,22.527,99,99,100,162.22751023793714,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=150_pos=initial.txt,SUV,100,400,150,48.03,22.298,26.767,118,120,68,50.10736976733063,68
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=180_pos=initial.txt,SUV,100,400,180,90.729,33.308,90.952,83,83,56,97.05754157714897,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=210_pos=initial.txt,SUV,100,400,210,37.155,62.716,31.224,98,101,55,68.47785710724307,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=240_pos=initial.txt,SUV,100,400,240,45.362,114.673,69.517,91,99,84,134.03355241878805,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=270_pos=initial.txt,SUV,100,400,270,66.97,172.271,127.467,51,95,45,194.86185283682386,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=300_pos=initial.txt,SUV,100,400,300,76.697,120.755,39.699,97,98,100,127.0385864019275,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=30_pos=initial.txt,SUV,100,400,30,61.418,38.039,45.942,141,141,141,85.61427222724025,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=330_pos=initial.txt,SUV,100,400,330,38.383,108.526,12.564,94,103,51,110.93881593473044,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=60_pos=initial.txt,SUV,100,400,60,105.67,128.137,110.398,95,95,95,199.43158745043374,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=100_tra=400_rot=90_pos=initial.txt,SUV,100,400,90,98.844,189.874,19.411,94,92,72,210.65384758176148,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=0_pos=initial.txt,SUV,20,-200,0,61.045,15.63,21.672,91,91,53,62.77107328220539,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=120_pos=initial.txt,SUV,20,-200,120,87.814,161.603,71.296,93,93,92,194.2205819422854,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=150_pos=initial.txt,SUV,20,-200,150,36.125,14.455,15.208,128,126,67,37.4016987582115,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=180_pos=initial.txt,SUV,20,-200,180,130.701,65.562,178.988,222,218,54,185.2286855160399,218
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=210_pos=initial.txt,SUV,20,-200,210,38.01,110.817,25.862,93,93,41,113.93699142069707,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=240_pos=initial.txt,SUV,20,-200,240,55.167,130.523,13.235,84,262,38,134.32139783742574,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=270_pos=initial.txt,SUV,20,-200,270,89.043,177.906,5.084,77,219,37,192.8530663640068,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=300_pos=initial.txt,SUV,20,-200,300,70.695,131.645,38.152,84,98,80,132.27736053459793,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=30_pos=initial.txt,SUV,20,-200,30,47.402,38.102,28.031,116,114,120,62.56776682925482,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=330_pos=initial.txt,SUV,20,-200,330,40.367,93.119,29.227,94,95,27,96.97500142304716,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=60_pos=initial.txt,SUV,20,-200,60,84.41,201.284,66.049,93,93,93,228.04115233220514,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-200_rot=90_pos=initial.txt,SUV,20,-200,90,135.279,226.282,7.889,88,102,102,254.63331747632714,88
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=0_pos=initial.txt,SUV,20,-400,0,89.172,26.61,40.762,84,87,41,89.64511717879563,41
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=120_pos=initial.txt,SUV,20,-400,120,77.47,134.645,79.864,94,94,94,174.66864464179025,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=150_pos=initial.txt,SUV,20,-400,150,30.371,24.473,24.414,265,125,71,38.58966261837489,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=210_pos=initial.txt,SUV,20,-400,210,39.752,105.305,17.564,94,96,43,106.9091361390597,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=240_pos=initial.txt,SUV,20,-400,240,63.706,132.966,17.59,83,96,41,133.07361708467985,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=270_pos=initial.txt,SUV,20,-400,270,80.455,201.035,15.951,49,111,40,201.69376773961062,49
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=300_pos=initial.txt,SUV,20,-400,300,57.441,105.496,57.768,90,98,83,113.47850025004736,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=30_pos=initial.txt,SUV,20,-400,30,45.786,17.706,27.006,120,119,68,47.808760797577676,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=330_pos=initial.txt,SUV,20,-400,330,37.121,71.336,35.233,98,279,42,76.47074929016976,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=60_pos=initial.txt,SUV,20,-400,60,89.919,189.695,46.568,94,94,94,215.0306913210298,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=-400_rot=90_pos=initial.txt,SUV,20,-400,90,123.888,210.956,15.267,90,105,90,244.92229259297733,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=0_pos=initial.txt,SUV,20,0,0,60.115,48.324,181.165,288,286,52,184.4186436914663,286
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=120_pos=initial.txt,SUV,20,0,120,102.227,153.515,49.333,91,92,91,189.89966371218247,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=150_pos=initial.txt,SUV,20,0,150,41.65,16.751,24.638,117,126,62,42.35308943867023,62
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=180_pos=initial.txt,SUV,20,0,180,58.635,16.925,23.386,88,88,52,60.62219938273437,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=210_pos=initial.txt,SUV,20,0,210,41.434,90.494,30.517,94,96,40,94.99036686422471,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=240_pos=initial.txt,SUV,20,0,240,56.497,129.327,22.031,83,103,39,136.111015053889,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=270_pos=initial.txt,SUV,20,0,270,190.898,201.622,9.758,77,46,46,219.6809469526204,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=300_pos=initial.txt,SUV,20,0,300,57.224,140.689,13.638,82,92,35,144.86142961119776,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=30_pos=initial.txt,SUV,20,0,30,37.723,19.92,37.29,117,116,65,50.79171085915496,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=330_pos=initial.txt,SUV,20,0,330,35.559,110.709,28.175,93,94,41,113.36144908653912,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=60_pos=initial.txt,SUV,20,0,60,87.842,167.521,67.028,93,92,92,198.5466477883724,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=0_rot=90_pos=initial.txt,SUV,20,0,90,123.736,243.715,8.355,87,91,85,269.2583009416794,87
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=0_pos=initial.txt,SUV,20,200,0,66.36,40.563,42.52,85,86,53,68.28435505296949,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=120_pos=initial.txt,SUV,20,200,120,97.057,192.732,58.223,93,93,92,220.7818524448964,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=150_pos=initial.txt,SUV,20,200,150,45.258,14.756,13.044,55,127,64,46.505279614254555,64
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=180_pos=initial.txt,SUV,20,200,180,56.969,18.344,23.137,86,88,57,59.60438696941694,57
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=210_pos=initial.txt,SUV,20,200,210,42.313,84.092,20.298,95,97,28,85.91450308882663,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=240_pos=initial.txt,SUV,20,200,240,47.326,114.75,33.653,84,98,37,115.05204657023707,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=270_pos=initial.txt,SUV,20,200,270,88.374,178.042,7.825,78,82,38,190.7766460078382,78
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=300_pos=initial.txt,SUV,20,200,300,58.252,134.051,18.607,82,255,39,136.46768337229148,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=30_pos=initial.txt,SUV,20,200,30,32.815,17.97,22.695,121,123,62,36.351112527679255,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=330_pos=initial.txt,SUV,20,200,330,38.248,110.099,23.976,93,95,42,111.77508481768197,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=60_pos=initial.txt,SUV,20,200,60,75.056,161.318,72.598,93,93,91,192.0359142270008,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=200_rot=90_pos=initial.txt,SUV,20,200,90,113.588,246.705,17.969,89,89,90,269.6034424019842,89
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=0_pos=initial.txt,SUV,20,400,0,58.3,10.656,18.843,94,76,56,60.40895308644241,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=120_pos=initial.txt,SUV,20,400,120,83.139,129.364,24.075,99,97,98,153.74401637462188,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=150_pos=initial.txt,SUV,20,400,150,47.143,20.427,23.335,120,122,69,48.63250987765283,69
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=180_pos=initial.txt,SUV,20,400,180,72.343,22.27,57.072,85,85,56,75.58895687863406,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=210_pos=initial.txt,SUV,20,400,210,39.376,71.217,30.417,98,295,58,74.77197192130217,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=240_pos=initial.txt,SUV,20,400,240,63.364,115.058,61.47,92,100,87,129.58987666480743,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=270_pos=initial.txt,SUV,20,400,270,68.296,171.022,80.317,51,95,37,171.14435280195485,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=300_pos=initial.txt,SUV,20,400,300,83.006,122.298,20.83,85,99,53,123.97357280081914,85
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=30_pos=initial.txt,SUV,20,400,30,82.54,77.95,62.228,139,135,139,114.46490335469646,139
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=330_pos=initial.txt,SUV,20,400,330,33.828,103.459,13.574,95,105,45,106.83714845034007,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=60_pos=initial.txt,SUV,20,400,60,81.387,143.726,91.08,96,96,95,185.63845172808354,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=20_tra=400_rot=90_pos=initial.txt,SUV,20,400,90,123.901,192.072,14.944,94,92,91,214.39552493697252,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=0_pos=initial.txt,SUV,40,-200,0,67.743,23.778,45.677,85,265,53,69.14373380863951,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=120_pos=initial.txt,SUV,40,-200,120,91.069,155.837,71.022,93,93,92,189.90383591965698,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=150_pos=initial.txt,SUV,40,-200,150,36.192,20.231,32.045,123,122,66,44.44797447578461,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=180_pos=initial.txt,SUV,40,-200,180,59.132,30.185,54.243,85,276,56,61.19219522945716,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=210_pos=initial.txt,SUV,40,-200,210,39.507,111.815,26.046,93,94,41,113.96113651153185,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=240_pos=initial.txt,SUV,40,-200,240,54.275,144.68,10.734,83,32,39,145.60596038624243,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=270_pos=initial.txt,SUV,40,-200,270,85.499,176.54,6.023,77,179,37,191.4862476315205,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=300_pos=initial.txt,SUV,40,-200,300,47.57,116.771,23.072,84,102,35,117.64046379541352,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=30_pos=initial.txt,SUV,40,-200,30,41.097,37.605,35.253,116,114,116,61.36749469385238,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=330_pos=initial.txt,SUV,40,-200,330,43.621,96.981,26.447,92,94,27,99.04963437590267,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=60_pos=initial.txt,SUV,40,-200,60,83.577,198.305,67.599,93,93,94,225.4759116225057,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-200_rot=90_pos=initial.txt,SUV,40,-200,90,122.228,221.715,9.749,89,102,88,248.5230523271433,89
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=0_pos=initial.txt,SUV,40,-400,0,59.703,7.25,17.644,64,76,58,61.89252908873574,58
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=120_pos=initial.txt,SUV,40,-400,120,85.667,130.762,82.566,94,94,93,172.6982575505613,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=150_pos=initial.txt,SUV,40,-400,150,38.41,27.382,24.158,267,128,66,38.717456011468514,66
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=180_pos=initial.txt,SUV,40,-400,180,62.261,10.889,22.09,95,86,54,63.79166172784653,54
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=210_pos=initial.txt,SUV,40,-400,210,42.738,109.084,16.382,93,95,43,111.70999110643595,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=240_pos=initial.txt,SUV,40,-400,240,64.973,124.619,27.03,83,95,41,127.48550677626065,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=270_pos=initial.txt,SUV,40,-400,270,80.0,222.5,19.337,49,49,40,235.17220322351022,49
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=300_pos=initial.txt,SUV,40,-400,300,101.301,114.52,54.82,91,276,83,131.91847689387563,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=30_pos=initial.txt,SUV,40,-400,30,46.946,24.266,34.569,119,118,68,52.67230032949008,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=330_pos=initial.txt,SUV,40,-400,330,48.533,74.594,29.604,96,98,42,78.10351546505444,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=60_pos=initial.txt,SUV,40,-400,60,90.979,185.538,41.642,95,95,93,208.67096965558005,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=-400_rot=90_pos=initial.txt,SUV,40,-400,90,117.444,201.351,18.489,90,94,90,233.69319103902023,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=0_pos=initial.txt,SUV,40,0,0,61.384,39.923,187.972,291,289,53,190.18848321073494,289
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=120_pos=initial.txt,SUV,40,0,120,100.935,170.647,52.969,91,91,91,205.21692862675826,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=150_pos=initial.txt,SUV,40,0,150,42.635,20.027,28.774,118,122,65,43.51592422320822,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=180_pos=initial.txt,SUV,40,0,180,61.47,18.063,21.667,83,83,53,63.2567102369385,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=210_pos=initial.txt,SUV,40,0,210,40.114,100.393,25.9,94,94,40,103.71494488741726,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=240_pos=initial.txt,SUV,40,0,240,54.168,125.922,16.587,83,259,39,126.91923806105991,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=270_pos=initial.txt,SUV,40,0,270,89.55,196.927,7.248,77,124,37,210.05603408138504,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=300_pos=initial.txt,SUV,40,0,300,53.885,142.216,14.848,82,224,36,142.37765590147916,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=30_pos=initial.txt,SUV,40,0,30,40.687,16.187,30.701,118,118,61,45.11150068441528,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=330_pos=initial.txt,SUV,40,0,330,35.552,97.864,29.996,92,93,40,101.47423474458924,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=60_pos=initial.txt,SUV,40,0,60,99.153,183.734,65.53,93,93,92,212.72650274942237,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=0_rot=90_pos=initial.txt,SUV,40,0,90,130.512,255.07,5.95,87,90,88,286.23199998253165,87
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=0_pos=initial.txt,SUV,40,200,0,74.003,41.072,56.543,83,83,53,75.82962338031226,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=120_pos=initial.txt,SUV,40,200,120,97.305,202.07,53.189,93,93,92,225.9199438407331,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=150_pos=initial.txt,SUV,40,200,150,44.817,16.107,17.453,56,123,64,46.35728389368816,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=180_pos=initial.txt,SUV,40,200,180,57.361,11.225,19.062,90,90,53,59.56485277409825,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=210_pos=initial.txt,SUV,40,200,210,41.669,89.916,23.069,95,96,28,92.32854416701262,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=240_pos=initial.txt,SUV,40,200,240,46.096,112.603,30.996,84,98,40,113.60210074201972,84
