Path,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,Max_Z_Acceleration,Min_Z_Acceleration,Max_Z_Acceleration_Index,Min_Z_Acceleration_Index
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=180_pos=initial.txt,MPV,20,400,180,35.273,24.654,49.366,254,229,71,35.273,-14.064,71,229
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=210_pos=initial.txt,MPV,20,400,210,516.714,856.35,161.119,110,109,110,481.419,-516.714,109,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=240_pos=initial.txt,MPV,20,400,240,334.12,943.301,825.755,105,105,105,207.408,-334.12,113,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=270_pos=initial.txt,MPV,20,400,270,86.728,526.37,302.811,104,104,103,86.728,-37.917,103,189
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=300_pos=initial.txt,MPV,20,400,300,258.43,880.742,474.533,107,107,107,162.897,-258.43,115,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=30_pos=initial.txt,MPV,20,400,30,641.107,994.79,365.606,130,130,130,641.107,-122.478,130,135
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=330_pos=initial.txt,MPV,20,400,330,129.604,1775.732,645.403,116,116,117,113.254,-129.604,128,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=60_pos=initial.txt,MPV,20,400,60,1427.444,678.964,267.866,114,114,114,1427.444,-278.488,114,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=90_pos=initial.txt,MPV,20,400,90,1348.912,272.402,321.68,119,118,118,1348.912,-210.179,118,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=0_pos=initial.txt,MPV,40,-200,0,40.822,12.7,26.631,295,153,68,40.822,-31.551,68,253
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=120_pos=initial.txt,MPV,40,-200,120,1384.157,1476.357,131.164,102,102,102,1384.157,-598.557,102,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=150_pos=initial.txt,MPV,40,-200,150,305.124,311.594,122.123,121,117,121,305.124,-56.214,121,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=180_pos=initial.txt,MPV,40,-200,180,40.076,12.101,33.554,298,276,66,40.076,-10.079,66,277
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=210_pos=initial.txt,MPV,40,-200,210,280.876,1609.58,82.189,107,107,107,280.876,-147.104,107,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=240_pos=initial.txt,MPV,40,-200,240,295.158,1379.989,127.644,96,96,98,125.426,-295.158,102,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=270_pos=initial.txt,MPV,40,-200,270,175.559,877.54,32.768,93,93,93,79.296,-175.559,109,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=300_pos=initial.txt,MPV,40,-200,300,105.167,1065.541,37.777,96,140,106,105.167,-93.157,106,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=30_pos=initial.txt,MPV,40,-200,30,270.378,149.865,110.342,118,118,118,270.378,-77.763,118,122
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=330_pos=initial.txt,MPV,40,-200,330,114.724,915.537,76.546,107,295,107,114.724,-86.478,107,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=60_pos=initial.txt,MPV,40,-200,60,357.637,1901.136,57.854,103,120,102,357.637,-356.643,102,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=90_pos=initial.txt,MPV,40,-200,90,635.56,2688.654,80.133,101,101,101,635.56,-336.495,101,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=0_pos=initial.txt,MPV,40,-400,0,39.451,22.838,41.381,288,287,70,39.451,-14.851,70,34
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=120_pos=initial.txt,MPV,40,-400,120,387.046,1529.61,118.064,108,109,107,387.046,-301.27,107,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=150_pos=initial.txt,MPV,40,-400,150,774.76,978.509,230.65,123,123,123,774.76,-85.836,123,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=180_pos=initial.txt,MPV,40,-400,180,35.667,11.018,17.652,184,154,65,35.667,-20.785,65,223
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=210_pos=initial.txt,MPV,40,-400,210,213.871,1081.179,94.801,110,210,110,213.871,-88.345,110,166
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=240_pos=initial.txt,MPV,40,-400,240,342.763,1578.166,134.929,101,101,103,115.158,-342.763,108,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=270_pos=initial.txt,MPV,40,-400,270,276.093,1412.116,185.575,97,97,97,129.914,-276.093,100,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=300_pos=initial.txt,MPV,40,-400,300,222.153,1380.755,153.723,98,98,99,74.592,-222.153,101,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=30_pos=initial.txt,MPV,40,-400,30,410.964,382.174,39.032,119,121,119,410.964,-171.034,119,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=330_pos=initial.txt,MPV,40,-400,330,492.968,1793.619,215.332,109,109,109,492.968,-296.627,109,113
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=60_pos=initial.txt,MPV,40,-400,60,774.367,1402.188,185.813,108,108,108,774.367,-108.959,108,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=90_pos=initial.txt,MPV,40,-400,90,594.89,277.035,35.315,108,110,108,594.89,-125.401,108,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=0_pos=initial.txt,MPV,40,0,0,39.888,9.577,23.32,141,277,60,39.888,-11.65,60,235
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=120_pos=initial.txt,MPV,40,0,120,531.615,2634.195,351.921,102,102,102,531.615,-312.286,102,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=150_pos=initial.txt,MPV,40,0,150,396.478,282.122,95.669,118,118,118,396.478,-51.159,118,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=180_pos=initial.txt,MPV,40,0,180,39.326,9.644,23.755,275,139,65,39.326,-10.566,65,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=210_pos=initial.txt,MPV,40,0,210,165.169,478.23,54.336,110,188,112,132.425,-165.169,110,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=240_pos=initial.txt,MPV,40,0,240,169.499,1848.349,81.672,96,96,108,169.499,-111.732,108,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=270_pos=initial.txt,MPV,40,0,270,352.568,1574.591,48.002,92,123,92,141.717,-352.568,107,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=300_pos=initial.txt,MPV,40,0,300,120.612,830.231,87.541,96,226,113,120.612,-95.774,113,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=30_pos=initial.txt,MPV,40,0,30,257.633,379.559,102.657,118,113,118,257.633,-48.366,118,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=60_pos=initial.txt,MPV,40,0,60,536.544,1650.493,79.649,103,107,102,536.544,-396.979,102,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=90_pos=initial.txt,MPV,40,0,90,1042.686,1495.062,38.905,100,153,100,481.635,-1042.686,110,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=0_pos=initial.txt,MPV,40,200,0,39.663,10.516,39.63,266,266,62,39.663,-8.58,62,213
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=120_pos=initial.txt,MPV,40,200,120,493.098,1405.806,123.622,105,105,106,456.827,-493.098,104,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=150_pos=initial.txt,MPV,40,200,150,380.897,395.263,63.768,118,115,118,380.897,-58.964,118,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=180_pos=initial.txt,MPV,40,200,180,39.128,25.073,28.731,267,140,69,39.128,-20.597,69,267
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=210_pos=initial.txt,MPV,40,200,210,248.029,886.66,126.776,107,268,106,248.029,-104.352,106,163
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=240_pos=initial.txt,MPV,40,200,240,125.074,879.747,74.504,97,216,105,125.074,-124.081,105,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=270_pos=initial.txt,MPV,40,200,270,289.579,906.817,126.201,93,93,94,191.352,-289.579,103,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=300_pos=initial.txt,MPV,40,200,300,219.013,1631.455,179.331,97,97,99,109.109,-219.013,107,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=30_pos=initial.txt,MPV,40,200,30,381.949,943.504,220.516,120,120,119,381.949,-65.241,119,124
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=330_pos=initial.txt,MPV,40,200,330,173.085,684.285,94.051,109,255,110,156.549,-173.085,108,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=60_pos=initial.txt,MPV,40,200,60,1858.497,1391.282,199.395,105,105,105,1858.497,-409.068,105,107
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=90_pos=initial.txt,MPV,40,200,90,459.043,2084.925,118.074,102,102,101,459.043,-404.99,101,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=0_pos=initial.txt,MPV,40,400,0,35.694,18.394,26.784,237,180,60,35.694,-13.429,60,235
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=120_pos=initial.txt,MPV,40,400,120,134.957,107.464,30.929,128,127,131,134.957,-8.647,131,160
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=180_pos=initial.txt,MPV,40,400,180,35.061,25.352,39.887,172,170,71,35.061,-8.061,71,37
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=240_pos=initial.txt,MPV,40,400,240,318.518,893.029,775.525,105,105,105,228.637,-318.518,113,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=270_pos=initial.txt,MPV,40,400,270,70.249,421.897,204.727,104,104,104,70.249,-27.614,104,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=300_pos=initial.txt,MPV,40,400,300,250.627,1490.381,861.769,107,107,108,178.065,-250.627,115,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=30_pos=initial.txt,MPV,40,400,30,445.9,648.922,313.48,130,130,129,445.9,-139.012,129,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=330_pos=initial.txt,MPV,40,400,330,239.828,1217.9,452.019,116,116,117,156.944,-239.828,137,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=60_pos=initial.txt,MPV,40,400,60,1829.767,1838.022,752.22,114,114,114,1829.767,-186.678,114,133
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=90_pos=initial.txt,MPV,40,400,90,291.673,522.18,106.129,117,117,117,291.673,-212.287,117,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=0_pos=initial.txt,MPV,60,-200,0,41.222,8.79,30.374,58,151,69,41.222,-9.696,69,257
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=120_pos=initial.txt,MPV,60,-200,120,780.402,1180.336,97.546,103,102,102,780.402,-518.47,102,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=150_pos=initial.txt,MPV,60,-200,150,320.814,338.098,91.674,120,115,120,320.814,-75.593,120,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=180_pos=initial.txt,MPV,60,-200,180,37.876,15.939,38.183,281,283,62,37.876,-9.537,62,280
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=210_pos=initial.txt,MPV,60,-200,210,237.023,1505.429,97.484,107,107,108,237.023,-135.739,108,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=240_pos=initial.txt,MPV,60,-200,240,196.033,681.945,41.507,96,96,109,196.033,-161.649,109,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=270_pos=initial.txt,MPV,60,-200,270,235.592,1090.469,114.519,92,105,92,165.691,-235.592,108,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=300_pos=initial.txt,MPV,60,-200,300,137.506,1266.827,75.132,96,113,115,137.506,-119.14,115,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=30_pos=initial.txt,MPV,60,-200,30,362.587,317.947,89.32,116,116,116,362.587,-46.62,116,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=330_pos=initial.txt,MPV,60,-200,330,211.308,775.195,93.431,107,241,106,211.308,-88.158,106,162
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=60_pos=initial.txt,MPV,60,-200,60,610.049,1319.085,57.177,103,102,103,534.971,-610.049,102,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=90_pos=initial.txt,MPV,60,-200,90,450.468,2091.289,75.032,101,100,101,433.578,-450.468,111,101
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=0_pos=initial.txt,MPV,60,-400,0,41.515,32.088,41.333,264,262,65,41.515,-23.896,65,262
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=120_pos=initial.txt,MPV,60,-400,120,322.977,1641.162,139.1,108,111,107,322.977,-252.61,107,109
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=150_pos=initial.txt,MPV,60,-400,150,689.983,914.708,258.211,125,267,125,689.983,-135.022,125,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=180_pos=initial.txt,MPV,60,-400,180,41.713,9.733,22.652,186,203,59,41.713,-22.817,59,199
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=210_pos=initial.txt,MPV,60,-400,210,197.263,1260.975,125.626,110,110,110,197.263,-121.197,110,166
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=240_pos=initial.txt,MPV,60,-400,240,284.639,1632.191,151.469,101,101,103,119.634,-284.639,108,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=270_pos=initial.txt,MPV,60,-400,270,223.588,1505.447,209.191,97,97,97,180.852,-223.588,103,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=300_pos=initial.txt,MPV,60,-400,300,193.065,1385.051,116.442,98,98,99,64.187,-193.065,109,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=30_pos=initial.txt,MPV,60,-400,30,393.261,384.383,54.962,120,121,119,393.261,-31.705,119,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=330_pos=initial.txt,MPV,60,-400,330,683.32,1510.302,170.262,109,109,109,683.32,-301.712,109,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=60_pos=initial.txt,MPV,60,-400,60,415.062,299.572,89.316,109,109,109,415.062,-68.441,109,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=90_pos=initial.txt,MPV,60,-400,90,594.698,276.993,34.973,108,108,108,594.698,-235.984,108,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=0_pos=initial.txt,MPV,60,0,0,40.591,11.397,19.266,296,271,60,40.591,-9.782,60,279
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=120_pos=initial.txt,MPV,60,0,120,322.708,2179.875,203.752,102,102,123,322.708,-218.082,123,108
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=150_pos=initial.txt,MPV,60,0,150,360.873,328.584,87.314,118,118,118,360.873,-42.037,118,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=180_pos=initial.txt,MPV,60,0,180,40.33,11.058,29.11,56,278,65,40.33,-8.687,65,33
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=210_pos=initial.txt,MPV,60,0,210,258.171,761.469,94.343,107,250,107,258.171,-107.606,107,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=240_pos=initial.txt,MPV,60,0,240,162.443,1822.227,80.778,96,96,108,162.443,-115.391,108,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=270_pos=initial.txt,MPV,60,0,270,229.524,1421.297,59.733,92,109,92,112.724,-229.524,109,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=300_pos=initial.txt,MPV,60,0,300,143.244,788.382,91.442,96,216,113,143.244,-95.75,113,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=30_pos=initial.txt,MPV,60,0,30,257.628,417.368,96.783,118,113,117,257.628,-35.225,117,163
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=330_pos=initial.txt,MPV,60,0,330,181.596,839.968,86.214,108,264,107,181.596,-83.738,107,165
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=60_pos=initial.txt,MPV,60,0,60,1159.025,1125.428,136.998,102,102,102,1159.025,-544.197,102,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=90_pos=initial.txt,MPV,60,0,90,716.845,1803.326,85.517,100,100,100,512.023,-716.845,99,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=0_pos=initial.txt,MPV,60,200,0,37.715,14.749,40.44,271,272,61,37.715,-13.326,61,272
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=120_pos=initial.txt,MPV,60,200,120,482.714,1454.104,151.813,105,105,106,473.458,-482.714,104,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=150_pos=initial.txt,MPV,60,200,150,309.347,363.687,108.576,119,119,118,309.347,-46.681,118,128
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=180_pos=initial.txt,MPV,60,200,180,39.019,17.225,39.985,241,256,69,39.019,-32.792,69,252
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=210_pos=initial.txt,MPV,60,200,210,222.867,818.962,101.992,107,242,106,222.867,-136.149,106,160
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=240_pos=initial.txt,MPV,60,200,240,91.729,1641.198,73.742,97,97,97,78.896,-91.729,103,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=270_pos=initial.txt,MPV,60,200,270,299.365,994.942,69.787,93,93,93,288.454,-299.365,100,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=300_pos=initial.txt,MPV,60,200,300,159.297,796.798,53.099,97,96,99,67.798,-159.297,105,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=30_pos=initial.txt,MPV,60,200,30,390.102,868.254,212.353,120,120,119,390.102,-69.559,119,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=330_pos=initial.txt,MPV,60,200,330,126.469,941.278,67.23,109,257,156,87.186,-126.469,108,156
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=60_pos=initial.txt,MPV,60,200,60,2459.717,2196.219,313.441,105,105,105,2459.717,-297.734,105,110
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=90_pos=initial.txt,MPV,60,200,90,446.792,1923.951,147.393,102,102,101,446.792,-419.996,101,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=0_pos=initial.txt,MPV,60,400,0,36.855,22.963,38.81,238,236,65,36.855,-33.451,65,234
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=120_pos=initial.txt,MPV,60,400,120,91.987,70.142,28.095,128,127,127,91.987,-12.927,127,141
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=150_pos=initial.txt,MPV,60,400,150,90.192,52.775,99.833,114,114,114,90.192,-11.617,114,299
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=180_pos=initial.txt,MPV,60,400,180,35.578,28.444,39.502,173,171,71,35.578,-12.576,71,230
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=210_pos=initial.txt,MPV,60,400,210,474.993,1863.604,386.563,110,110,111,474.993,-266.515,111,114
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=240_pos=initial.txt,MPV,60,400,240,311.302,995.435,881.674,105,105,105,216.345,-311.302,113,105
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=270_pos=initial.txt,MPV,60,400,270,105.794,646.663,397.009,104,104,112,105.794,-88.453,112,104
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=300_pos=initial.txt,MPV,60,400,300,249.995,1425.592,783.545,107,107,108,166.863,-249.995,115,108
